person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,loan_status
30,110000,MORTGAGE,0,PERSONAL,B,12000,10.74,0.11,N,8,0
29,66000,RENT,0,DEBTCONSOLIDATION,D,3150,15.62,0.05,Y,8,1
23,55000,RENT,0,EDUCATION,B,10000,10.59,0.18,N,2,0
47,85000,MORTGAGE,3,HOMEIMPROVEMENT,A,10000,8.07,0.12,N,15,0
32,130000,MORTGAGE,13,EDUCATION,A,7500,7.29,0.06,N,6,0
21,26000,RENT,2,EDUCATION,E,7750,16.7,0.3,N,3,1
23,54000,RENT,7,DEBTCONSOLIDATION,B,8000,10.99,0.15,N,4,0
25,15648,RENT,5,EDUCATION,B,2400,11.71,0.15,N,4,0
32,60000,RENT,2,PERSONAL,B,6000,11.36,0.1,N,8,0
22,75000,RENT,4,EDUCATION,A,3000,8.9,0.04,N,2,0
26,42000,RENT,6,VENTURE,A,5000,7.29,0.12,N,2,0
37,58000,RENT,2,DEBTCONSOLIDATION,B,10000,11.6,0.17,N,12,0
22,51000,MORTGAGE,6,PERSONAL,B,7000,11.12,0.14,N,3,0
24,20400,RENT,3,DEBTCONSOLIDATION,C,7550,14.79,0.37,Y,3,1
31,21000,RENT,13,EDUCATION,D,3000,15.28,0.14,Y,8,0
26,152004,MORTGAGE,8,EDUCATION,A,5800,7.88,0.04,N,3,0
29,40000,RENT,2,VENTURE,C,9000,14.27,0.23,Y,5,0
31,143000,RENT,4,VENTURE,D,25000,16.07,0.17,Y,7,0
32,27600,RENT,0,MEDICAL,A,7000,6.54,0.25,N,9,0
21,23040,RENT,3,MEDICAL,C,2000,13.11,0.09,Y,2,0
36,32000,MORTGAGE,7,EDUCATION,B,5300,10.65,0.17,N,13,0
23,51000,MORTGAGE,2,DEBTCONSOLIDATION,A,2400,7.49,0.05,N,3,0
24,12960,MORTGAGE,1,HOMEIMPROVEMENT,B,3650,9.91,0.28,N,3,1
25,54000,RENT,7,HOMEIMPROVEMENT,C,10700,11.6,0.2,Y,2,1
40,53000,RENT,2,HOMEIMPROVEMENT,A,12000,7.88,0.23,N,11,0
23,58600,MORTGAGE,6,PERSONAL,A,7800,7.9,0.13,N,4,0
24,65000,MORTGAGE,2,VENTURE,B,12000,12.69,0.18,N,4,0
25,36000,OWN,2,MEDICAL,A,8400,5.99,0.23,N,3,0
26,62500,RENT,7,MEDICAL,C,12000,12.23,0.19,Y,4,0
22,34000,RENT,5,VENTURE,A,7200,7.9,0.21,N,4,0
23,52000,RENT,5,PERSONAL,D,4600,14.96,0.09,N,2,1
23,63250,RENT,1,EDUCATION,B,12000,11.6,0.19,N,2,0
26,57600,RENT,10,VENTURE,B,14000,10.37,0.24,N,2,0
25,86004,MORTGAGE,3,PERSONAL,A,15000,6.91,0.17,N,4,1
51,99000,RENT,2,HOMEIMPROVEMENT,B,9000,11.49,0.09,N,22,0
23,48500,MORTGAGE,1,VENTURE,C,6500,11.6,0.13,N,4,0
22,56000,MORTGAGE,5,MEDICAL,E,15000,16,0.27,Y,4,1
21,8000,RENT,1,DEBTCONSOLIDATION,A,2800,7.4,0.35,N,2,1
22,25200,MORTGAGE,2,PERSONAL,A,7000,6.03,0.28,N,4,0
24,31000,RENT,6,PERSONAL,C,15075,15.27,0.49,Y,2,1
23,141000,MORTGAGE,1,EDUCATION,B,15000,11.6,0.11,N,4,0
36,90000,MORTGAGE,2,EDUCATION,D,20000,14.61,0.22,Y,11,0
30,56400,RENT,1,DEBTCONSOLIDATION,B,7000,11.49,0.12,N,9,1
29,35000,RENT,3,MEDICAL,B,7000,8.88,0.2,N,5,0
25,137000,RENT,9,PERSONAL,E,34800,16.77,0.25,Y,2,0
27,30000,RENT,3,DEBTCONSOLIDATION,A,13000,7.88,0.43,N,8,1
28,30225,RENT,7,PERSONAL,B,2000,12.42,0.07,N,6,0
23,83000,RENT,0,VENTURE,A,12000,7.51,0.14,N,3,0
27,38004,RENT,5,EDUCATION,C,15000,12.73,0.39,N,10,1
34,35665,RENT,2,PERSONAL,B,10000,10.08,0.28,N,6,0
26,110000,MORTGAGE,1,MEDICAL,B,5000,12.69,0.05,N,2,0
44,17112,RENT,5,DEBTCONSOLIDATION,A,1200,7.66,0.07,N,14,0
32,63000,RENT,4,VENTURE,A,12000,6.62,0.19,N,10,0
36,145000,MORTGAGE,4,DEBTCONSOLIDATION,B,5000,9.62,0.03,N,12,0
23,24000,RENT,0,DEBTCONSOLIDATION,B,6000,11.6,0.25,N,2,0
36,125000,MORTGAGE,14,MEDICAL,A,14500,11.6,0.12,N,16,0
22,55000,RENT,6,DEBTCONSOLIDATION,A,7500,6.03,0.14,N,2,0
24,66500,RENT,0,PERSONAL,A,15000,6.54,0.23,N,3,0
27,72000,MORTGAGE,11,MEDICAL,B,6150,11.6,0.09,N,5,0
21,12000,RENT,5,PERSONAL,A,3000,8.9,0.25,N,3,1
25,58000,MORTGAGE,2,PERSONAL,D,2750,12.86,0.05,Y,4,0
22,36000,MORTGAGE,3,MEDICAL,B,6000,12.53,0.17,N,2,0
24,34000,MORTGAGE,1,DEBTCONSOLIDATION,D,7000,14.09,0.21,N,2,1
22,14000,RENT,2,PERSONAL,D,4750,14.61,0.34,N,4,1
25,106000,MORTGAGE,3,DEBTCONSOLIDATION,A,12000,6.54,0.11,N,2,0
34,357000,MORTGAGE,3,HOMEIMPROVEMENT,E,14000,18.64,0.04,Y,9,0
30,28800,RENT,1,DEBTCONSOLIDATION,C,8000,12.73,0.28,N,10,0
26,39000,RENT,2,DEBTCONSOLIDATION,A,8000,6.62,0.21,N,2,0
29,125000,MORTGAGE,2,MEDICAL,C,3500,13.98,0.03,N,8,0
27,37000,OWN,5,HOMEIMPROVEMENT,B,8000,10.99,0.22,N,10,0
35,72000,MORTGAGE,3,HOMEIMPROVEMENT,A,12800,6.62,0.18,N,5,0
22,52000,RENT,3,PERSONAL,C,12000,13.57,0.23,Y,2,0
23,65000,OWN,7,MEDICAL,C,10000,13.98,0.15,N,4,0
22,38000,MORTGAGE,5,EDUCATION,B,4800,9.99,0.13,N,3,0
34,180000,MORTGAGE,9,PERSONAL,C,12900,12.99,0.07,Y,8,0
22,68000,MORTGAGE,3,VENTURE,A,6500,5.99,0.1,N,4,0
24,45000,MORTGAGE,3,VENTURE,C,15000,13.06,0.33,N,3,0
25,37315,RENT,1,DEBTCONSOLIDATION,A,2000,6.39,0.05,N,4,0
32,42000,RENT,6,PERSONAL,B,4000,11.12,0.1,N,5,0
30,60000,MORTGAGE,8,MEDICAL,C,7400,13.11,0.12,N,8,0
22,60000,MORTGAGE,6,PERSONAL,A,10000,8.9,0.17,N,4,0
26,95000,MORTGAGE,10,HOMEIMPROVEMENT,C,15000,15.96,0.16,N,3,0
24,74000,RENT,1,HOMEIMPROVEMENT,D,16800,15.65,0.23,Y,3,1
28,81120,MORTGAGE,5,HOMEIMPROVEMENT,B,5200,11.49,0.06,N,7,0
23,54000,RENT,1,VENTURE,B,20000,11.83,0.37,N,2,1
42,21120,RENT,12,VENTURE,B,6400,11.14,0.3,N,14,0
26,58650,MORTGAGE,3,MEDICAL,C,17500,11.6,0.25,N,4,1
32,125000,MORTGAGE,4,EDUCATION,A,9000,6.62,0.07,N,10,0
28,18000,OWN,12,VENTURE,C,3500,14.22,0.19,N,5,1
25,19200,RENT,5,DEBTCONSOLIDATION,B,4000,11.6,0.21,N,3,1
21,49000,RENT,4,VENTURE,D,6000,15.99,0.12,N,4,1
24,25000,MORTGAGE,3,VENTURE,A,9000,7.14,0.36,N,4,0
22,62400,RENT,6,VENTURE,A,9000,8.49,0.14,N,3,0
24,85000,RENT,5,MEDICAL,B,25000,10.62,0.29,N,4,0
23,61360,OWN,3,MEDICAL,A,6125,8.59,0.1,N,4,0
40,62540,MORTGAGE,5,MEDICAL,F,7500,19.04,0.1,Y,12,1
26,20000,MORTGAGE,1,DEBTCONSOLIDATION,A,1500,7.74,0.07,N,4,0
31,75000,RENT,4,HOMEIMPROVEMENT,A,18000,8.9,0.24,N,6,0
25,70000,MORTGAGE,9,MEDICAL,A,10000,5.42,0.14,N,4,0
33,30000,RENT,0,MEDICAL,A,5000,7.74,0.17,N,8,0
39,50000,RENT,5,PERSONAL,A,5500,6.54,0.11,N,13,0
22,63000,MORTGAGE,2,MEDICAL,C,8400,12.73,0.13,Y,4,0
24,44000,RENT,3,DEBTCONSOLIDATION,C,12000,12.23,0.27,N,3,1
27,78000,MORTGAGE,6,VENTURE,D,15275,16.89,0.2,N,6,0
27,240000,MORTGAGE,1,EDUCATION,A,35000,7.9,0.15,N,7,0
22,64000,MORTGAGE,3,PERSONAL,A,9600,8.49,0.15,N,3,0
23,48000,RENT,0,VENTURE,B,10000,9.25,0.21,N,3,0
27,42500,MORTGAGE,4,DEBTCONSOLIDATION,C,8000,13.06,0.19,N,5,0
31,29400,RENT,2,MEDICAL,D,10000,13.87,0.34,N,6,1
22,69996,MORTGAGE,6,DEBTCONSOLIDATION,B,15000,12.21,0.21,N,2,0
24,38400,RENT,8,PERSONAL,E,3000,17.56,0.08,Y,2,0
24,110000,RENT,1,EDUCATION,A,11200,7.49,0.1,N,4,0
27,120000,MORTGAGE,11,PERSONAL,C,8000,12.61,0.07,N,9,0
22,22000,MORTGAGE,6,EDUCATION,B,7000,11.71,0.32,N,2,0
25,51300,MORTGAGE,7,VENTURE,A,11000,5.99,0.21,N,3,0
36,80000,MORTGAGE,9,EDUCATION,C,6000,11.6,0.07,N,11,0
21,78000,RENT,1,EDUCATION,B,14275,9.91,0.18,N,4,0
22,56000,RENT,4,VENTURE,D,2800,15.31,0.05,Y,2,0
22,84000,MORTGAGE,6,PERSONAL,B,12000,11.99,0.14,N,3,0
22,28880,MORTGAGE,4,MEDICAL,A,2000,8.59,0.07,N,4,0
22,42000,RENT,0,VENTURE,C,4000,13.22,0.1,N,3,0
21,60675,RENT,5,PERSONAL,C,7200,14.72,0.12,Y,2,0
24,49000,MORTGAGE,0,MEDICAL,B,5000,12.18,0.1,N,3,1
34,47125,MORTGAGE,12,VENTURE,B,3200,10.99,0.07,N,8,0
29,83500,RENT,1,HOMEIMPROVEMENT,C,15000,13.43,0.18,Y,10,0
23,50000,MORTGAGE,1,PERSONAL,A,9000,11.6,0.18,N,2,0
24,35004,OWN,8,DEBTCONSOLIDATION,D,8000,14.96,0.23,N,4,0
21,28776,MORTGAGE,5,EDUCATION,A,8000,8.9,0.28,N,4,0
23,42000,RENT,2,PERSONAL,D,14000,16.89,0.33,N,3,1
25,31200,OWN,9,PERSONAL,A,15000,6.03,0.48,N,4,0
34,12996,RENT,0,MEDICAL,B,1500,9.25,0.12,N,7,0
44,79272,RENT,0,HOMEIMPROVEMENT,A,3000,5.79,0.04,N,11,0
31,56000,OWN,6,VENTURE,A,11500,11.6,0.21,N,9,0
26,29004,RENT,1,PERSONAL,D,6000,14.11,0.21,N,4,1
25,54000,OWN,9,EDUCATION,C,15000,11.6,0.28,Y,4,0
26,38400,MORTGAGE,5,EDUCATION,C,10000,13.98,0.26,N,4,0
28,25000,RENT,0,DEBTCONSOLIDATION,A,3000,5.42,0.12,N,6,0
24,52000,MORTGAGE,7,MEDICAL,C,5000,14.22,0.1,Y,3,0
37,35000,RENT,0,DEBTCONSOLIDATION,D,7000,16.77,0.2,N,17,1
22,66960,RENT,1,VENTURE,A,23400,7.49,0.35,N,2,1
25,59004,RENT,1,VENTURE,D,15000,15.58,0.25,N,2,1
23,78000,MORTGAGE,7,MEDICAL,B,25000,11.6,0.32,N,4,0
33,60626,RENT,3,VENTURE,B,10000,10.74,0.16,N,6,0
44,36000,MORTGAGE,6,EDUCATION,A,1000,7.51,0.03,N,17,0
25,40000,RENT,0,EDUCATION,B,10000,12.18,0.25,N,3,0
30,300000,OWN,14,VENTURE,B,35000,10.59,0.12,N,5,0
26,31200,RENT,8,EDUCATION,A,5000,8.63,0.16,N,2,0
28,60000,MORTGAGE,13,VENTURE,A,8650,8.9,0.14,N,10,0
23,54000,MORTGAGE,2,VENTURE,A,7000,6.62,0.13,N,3,0
21,45000,MORTGAGE,5,PERSONAL,A,4000,7.14,0.09,N,3,0
23,24000,RENT,2,MEDICAL,B,2800,11.49,0.12,N,4,1
23,51000,RENT,3,EDUCATION,C,12000,12.99,0.24,N,3,0
26,79500,MORTGAGE,1,EDUCATION,B,6000,11.36,0.08,N,2,0
26,75000,MORTGAGE,5,EDUCATION,A,12500,5.99,0.17,N,4,0
52,52000,OWN,0,PERSONAL,A,9600,8.49,0.18,N,22,0
26,97700,MORTGAGE,1,DEBTCONSOLIDATION,A,10400,9.32,0.11,N,3,0
28,140000,RENT,0,DEBTCONSOLIDATION,B,15000,11.26,0.11,N,5,0
30,96300,MORTGAGE,1,EDUCATION,C,18000,13.98,0.19,N,9,0
29,76000,MORTGAGE,13,HOMEIMPROVEMENT,F,20000,16.08,0.26,Y,6,1
30,46800,RENT,7,EDUCATION,C,11200,13.98,0.24,Y,7,1
28,81996,RENT,5,PERSONAL,C,5000,14.26,0.06,N,5,0
25,49963,MORTGAGE,9,EDUCATION,B,2100,11.49,0.04,N,3,1
40,37440,MORTGAGE,3,PERSONAL,B,10000,11.14,0.27,N,11,0
25,121000,MORTGAGE,6,VENTURE,B,13000,11.6,0.11,N,2,0
25,115000,MORTGAGE,9,PERSONAL,A,4000,6.03,0.03,N,4,0
28,39500,RENT,4,MEDICAL,B,3600,11.99,0.09,N,9,0
45,32000,RENT,0,DEBTCONSOLIDATION,B,8000,10.99,0.25,N,12,0
36,156326,RENT,10,HOMEIMPROVEMENT,A,1800,8,0.01,N,16,0
28,59160,MORTGAGE,2,PERSONAL,B,23500,11.6,0.4,N,6,0
29,89000,RENT,1,EDUCATION,A,28800,7.49,0.32,N,6,1
24,40000,RENT,1,EDUCATION,C,15000,12.87,0.38,Y,3,1
25,48000,RENT,0,MEDICAL,C,12000,13.49,0.25,Y,2,0
24,26650,MORTGAGE,6,MEDICAL,B,1000,12.53,0.04,N,2,0
25,90000,OWN,9,HOMEIMPROVEMENT,A,10000,8,0.11,N,4,0
22,26004,RENT,5,VENTURE,B,4800,10.99,0.18,N,3,0
39,128000,MORTGAGE,12,HOMEIMPROVEMENT,C,20000,13.11,0.16,Y,15,1
23,44000,RENT,2,MEDICAL,D,12000,11.6,0.27,N,4,1
31,60000,RENT,11,EDUCATION,B,15000,11.71,0.25,N,8,0
23,40000,OWN,1,VENTURE,B,15000,12.42,0.38,N,4,0
25,51060,RENT,9,VENTURE,A,21250,6.91,0.42,N,2,1
28,56000,MORTGAGE,9,VENTURE,D,4800,14.61,0.09,Y,6,0
40,116000,MORTGAGE,3,VENTURE,C,12000,11.6,0.1,N,16,0
22,27000,OWN,0,MEDICAL,B,7750,10.37,0.29,N,3,0
22,69000,MORTGAGE,6,PERSONAL,C,7800,12.41,0.11,Y,3,0
25,107000,MORTGAGE,1,EDUCATION,A,1000,7.4,0.01,N,4,0
40,24000,RENT,3,PERSONAL,C,2700,14.27,0.11,Y,11,0
21,60000,MORTGAGE,5,EDUCATION,C,8000,12.23,0.13,Y,3,0
44,57600,RENT,12,PERSONAL,A,7000,7.4,0.12,N,11,0
23,75000,RENT,1,VENTURE,B,6000,12.42,0.08,N,3,0
22,60000,MORTGAGE,6,DEBTCONSOLIDATION,A,17500,7.88,0.29,N,2,0
27,35000,RENT,1,VENTURE,B,8000,12.21,0.23,N,8,0
28,65000,OWN,1,VENTURE,B,7500,10.96,0.12,N,5,0
23,35000,RENT,2,DEBTCONSOLIDATION,B,22250,12.69,0.64,N,3,1
23,65000,MORTGAGE,0,VENTURE,B,7300,9.99,0.11,N,3,0
23,54000,RENT,7,EDUCATION,B,4500,11.6,0.08,N,2,1
26,48000,RENT,2,EDUCATION,B,25000,9.64,0.52,N,4,1
37,65000,RENT,4,HOMEIMPROVEMENT,F,20000,16.71,0.31,N,17,1
30,90000,MORTGAGE,4,VENTURE,C,8000,11.6,0.09,Y,9,0
23,60000,RENT,4,PERSONAL,B,12500,10.25,0.21,N,3,0
35,71004,RENT,0,VENTURE,B,2375,9.25,0.03,N,9,0
24,50000,RENT,0,PERSONAL,A,4000,11.6,0.08,N,4,0
30,36000,OWN,14,HOMEIMPROVEMENT,C,4000,13.49,0.11,N,10,0
36,24000,RENT,3,MEDICAL,A,6500,7.29,0.27,N,13,0
23,29856,RENT,0,PERSONAL,A,10300,8.94,0.34,N,4,1
35,80000,RENT,7,VENTURE,C,2000,12.99,0.03,Y,9,0
31,50000,MORTGAGE,0,MEDICAL,B,18225,10.99,0.36,N,10,0
24,120000,MORTGAGE,1,EDUCATION,F,25000,18.53,0.21,N,2,0
45,56000,MORTGAGE,8,DEBTCONSOLIDATION,D,7000,16.29,0.13,Y,12,1
29,28000,RENT,8,PERSONAL,B,7800,8.88,0.28,N,7,0
25,57000,RENT,1,PERSONAL,B,9500,12.53,0.17,N,2,0
28,39000,MORTGAGE,13,MEDICAL,D,3375,14.83,0.09,N,8,1
25,80000,MORTGAGE,5,DEBTCONSOLIDATION,A,18000,5.79,0.23,N,2,0
33,40000,RENT,15,EDUCATION,B,15000,9.88,0.38,N,9,1
22,39000,RENT,1,EDUCATION,B,12000,11.11,0.31,N,3,1
26,20000,MORTGAGE,1,PERSONAL,A,1500,7.74,0.07,N,3,0
27,75000,MORTGAGE,6,PERSONAL,A,3500,6.03,0.05,N,10,0
22,42000,RENT,0,PERSONAL,A,3600,7.37,0.09,N,3,0
32,74000,OWN,3,PERSONAL,B,5000,10.62,0.07,N,10,0
24,70082,RENT,5,VENTURE,C,2500,12.61,0.04,N,4,0
25,90000,MORTGAGE,9,PERSONAL,A,3600,7.9,0.04,N,2,0
28,90000,RENT,1,PERSONAL,A,10200,8.9,0.11,N,8,0
24,45000,RENT,1,DEBTCONSOLIDATION,B,3000,9.99,0.07,N,4,0
24,18000,OWN,6,PERSONAL,A,13000,7.88,0.72,N,3,1
39,250000,MORTGAGE,21,VENTURE,C,4000,15.23,0.02,N,13,0
21,44304,RENT,5,EDUCATION,C,2000,13.85,0.05,N,4,0
29,127000,MORTGAGE,1,PERSONAL,B,24250,11.36,0.19,N,8,0
26,74000,MORTGAGE,1,EDUCATION,B,24000,10.74,0.32,N,3,1
22,42996,RENT,3,PERSONAL,C,4800,11.03,0.11,Y,4,0
27,75000,RENT,9,EDUCATION,B,10000,9.63,0.13,N,9,0
26,74000,MORTGAGE,10,EDUCATION,B,4475,9.99,0.06,N,2,0
25,75000,RENT,4,PERSONAL,B,4000,11.49,0.05,N,2,0
48,36655,MORTGAGE,5,HOMEIMPROVEMENT,B,15000,12.69,0.41,N,16,1
26,124726,MORTGAGE,3,PERSONAL,A,15000,7.29,0.12,N,3,0
42,22800,RENT,6,EDUCATION,B,10000,10.99,0.44,N,17,1
22,42000,RENT,4,VENTURE,D,4000,14.09,0.1,N,4,0
35,113000,RENT,0,DEBTCONSOLIDATION,E,20000,11.6,0.18,N,7,1
22,97000,MORTGAGE,6,MEDICAL,C,10000,13.57,0.1,Y,3,0
23,76500,RENT,3,DEBTCONSOLIDATION,B,18000,10.65,0.24,N,4,1
33,80001,RENT,6,EDUCATION,E,21600,18.64,0.27,N,10,1
26,57006,MORTGAGE,10,DEBTCONSOLIDATION,A,6000,6.17,0.11,N,2,0
31,32000,MORTGAGE,3,DEBTCONSOLIDATION,B,6000,11.86,0.19,N,8,0
26,31836,RENT,1,VENTURE,C,6400,14.35,0.2,N,4,0
26,35000,OWN,3,HOMEIMPROVEMENT,A,4800,6.03,0.14,N,2,0
47,165000,MORTGAGE,2,HOMEIMPROVEMENT,D,19800,15.65,0.12,N,16,0
24,70000,MORTGAGE,1,VENTURE,B,25000,10.62,0.36,N,2,0
46,336000,OWN,11,VENTURE,B,9000,11.49,0.03,N,13,0
26,46800,MORTGAGE,3,DEBTCONSOLIDATION,B,12725,12.42,0.27,N,3,0
26,65000,RENT,10,DEBTCONSOLIDATION,A,24000,11.6,0.37,N,2,1
35,60000,MORTGAGE,5,HOMEIMPROVEMENT,B,9000,12.42,0.15,N,7,0
27,110000,MORTGAGE,4,HOMEIMPROVEMENT,A,2500,8.07,0.02,N,10,0
36,80000,MORTGAGE,3,VENTURE,B,12025,10.65,0.15,N,16,0
24,47292,RENT,4,MEDICAL,D,10000,16.32,0.21,Y,3,1
27,81500,RENT,2,HOMEIMPROVEMENT,E,20000,17.51,0.25,Y,8,1
23,75600,RENT,3,PERSONAL,E,20000,16.32,0.26,Y,3,0
29,84000,MORTGAGE,6,DEBTCONSOLIDATION,D,8000,14.96,0.1,N,5,1
30,51996,MORTGAGE,5,VENTURE,A,3200,6.99,0.06,N,10,0
26,30000,RENT,0,VENTURE,B,10625,11.71,0.35,N,3,1
26,22800,RENT,4,PERSONAL,C,5000,13.57,0.22,Y,2,0
22,40000,RENT,2,EDUCATION,B,8000,12.18,0.2,N,4,0
22,40000,RENT,5,EDUCATION,A,5000,8.9,0.13,N,2,0
30,108000,RENT,0,EDUCATION,D,7000,14.42,0.06,Y,8,1
24,71000,OWN,4,PERSONAL,B,14000,10.99,0.2,N,3,0
23,28000,MORTGAGE,5,MEDICAL,A,2500,5.99,0.09,N,2,0
32,70400,MORTGAGE,3,PERSONAL,A,13000,7.88,0.18,N,9,0
23,10000,RENT,5,PERSONAL,B,1000,10.37,0.1,N,2,1
28,42000,RENT,9,EDUCATION,A,2500,8.49,0.06,N,8,0
24,39000,RENT,5,EDUCATION,B,13000,10.75,0.33,N,4,1
28,80000,MORTGAGE,12,DEBTCONSOLIDATION,B,12000,12.18,0.15,N,5,0
25,100000,RENT,9,PERSONAL,C,20000,13.06,0.2,Y,3,0
28,70000,MORTGAGE,7,EDUCATION,A,8000,6.62,0.11,N,5,0
23,41000,RENT,7,PERSONAL,A,4700,7.9,0.11,N,2,0
23,86400,OWN,0,EDUCATION,D,16000,11.86,0.19,N,3,0
28,60000,RENT,0,HOMEIMPROVEMENT,C,3500,11.6,0.06,Y,10,0
23,30000,MORTGAGE,6,HOMEIMPROVEMENT,A,6725,6.99,0.22,N,3,1
26,41004,RENT,2,MEDICAL,B,3000,11.14,0.07,N,2,0
25,56000,MORTGAGE,5,PERSONAL,A,5000,5.42,0.09,N,4,0
42,29000,RENT,1,PERSONAL,D,5000,16.49,0.17,Y,13,1
21,40000,OWN,5,MEDICAL,A,12000,8.9,0.3,N,2,0
43,60000,RENT,5,DEBTCONSOLIDATION,B,2000,12.53,0.03,N,17,0
22,25000,RENT,0,DEBTCONSOLIDATION,B,4000,10.36,0.16,N,2,0
34,31075,MORTGAGE,3,EDUCATION,A,7400,7.51,0.24,N,6,0
27,14400,RENT,3,EDUCATION,F,2500,18.3,0.17,N,7,1
22,25200,MORTGAGE,1,PERSONAL,C,7000,13.92,0.28,N,3,0
23,30000,MORTGAGE,0,HOMEIMPROVEMENT,A,1000,9.32,0.03,N,4,1
25,93000,MORTGAGE,1,VENTURE,A,12000,6.62,0.13,N,2,0
24,25000,RENT,0,DEBTCONSOLIDATION,A,4400,6.76,0.18,N,3,0
42,73100,RENT,4,MEDICAL,D,12000,16.77,0.14,Y,13,1
26,30000,OWN,3,PERSONAL,A,6000,7.9,0.2,N,2,0
25,64800,MORTGAGE,9,EDUCATION,B,4500,10.65,0.07,N,2,0
24,60000,RENT,5,EDUCATION,B,3500,11.86,0.06,N,4,0
35,78252,MORTGAGE,19,VENTURE,D,30000,17.58,0.38,N,8,0
25,60000,OWN,9,HOMEIMPROVEMENT,A,5000,7.29,0.08,N,4,0
32,140000,MORTGAGE,3,EDUCATION,B,5000,10.38,0.04,N,6,0
22,38004,RENT,0,MEDICAL,B,4100,11.49,0.11,N,4,0
26,145992,MORTGAGE,0,EDUCATION,D,20000,11.6,0.14,Y,2,0
30,95000,MORTGAGE,0,DEBTCONSOLIDATION,A,10000,7.51,0.11,N,9,0
21,100000,MORTGAGE,3,VENTURE,A,6200,8.49,0.06,N,4,0
26,34000,RENT,3,PERSONAL,D,5500,16.89,0.16,Y,2,0
24,58000,RENT,3,VENTURE,C,6000,12.87,0.1,Y,2,0
25,96500,MORTGAGE,0,PERSONAL,A,10000,6.17,0.1,N,2,0
36,372000,RENT,4,DEBTCONSOLIDATION,E,2000,11.6,0.01,Y,14,1
31,18240,RENT,0,HOMEIMPROVEMENT,A,3200,9.63,0.18,N,8,1
22,53000,MORTGAGE,7,EDUCATION,A,2500,7.4,0.05,N,3,0
25,136000,MORTGAGE,1,DEBTCONSOLIDATION,C,8000,12.87,0.06,N,3,0
27,36000,OWN,4,MEDICAL,C,1050,14.72,0.03,Y,5,0
22,21600,RENT,2,MEDICAL,D,3500,11.6,0.16,N,2,1
23,88000,RENT,7,PERSONAL,A,9600,5.79,0.11,N,3,0
40,66000,RENT,0,DEBTCONSOLIDATION,C,15575,14.27,0.24,Y,13,0
27,36789,MORTGAGE,1,DEBTCONSOLIDATION,C,5500,13.57,0.15,Y,8,0
30,37400,MORTGAGE,6,MEDICAL,D,12700,17.27,0.34,N,5,1
30,50000,MORTGAGE,14,VENTURE,A,5000,7.88,0.1,N,5,0
24,100400,MORTGAGE,6,HOMEIMPROVEMENT,E,10000,16.4,0.1,Y,4,0
36,55000,MORTGAGE,2,PERSONAL,A,12000,11.6,0.22,N,13,0
36,43000,RENT,12,DEBTCONSOLIDATION,D,13600,15.58,0.32,Y,12,1
23,74000,RENT,1,VENTURE,D,15000,15.65,0.2,N,2,1
21,52000,RENT,0,EDUCATION,B,9000,11.83,0.17,N,4,0
23,58000,RENT,1,MEDICAL,B,12800,12.42,0.22,N,2,0
35,46000,RENT,4,PERSONAL,C,8800,14.27,0.19,N,7,0
21,65000,RENT,4,PERSONAL,B,15000,12.42,0.23,N,4,0
29,100000,MORTGAGE,4,VENTURE,C,20000,13.57,0.2,Y,9,0
30,46000,RENT,5,DEBTCONSOLIDATION,A,8000,7.14,0.17,N,10,0
25,87000,OWN,5,EDUCATION,D,5500,14.61,0.06,N,2,0
21,32400,RENT,2,VENTURE,C,10000,13.23,0.31,Y,3,1
25,48996,RENT,9,EDUCATION,A,11000,7.88,0.22,N,2,0
34,58800,MORTGAGE,3,HOMEIMPROVEMENT,E,17000,17.74,0.29,N,10,1
26,119000,MORTGAGE,6,VENTURE,D,15000,14.42,0.13,N,2,0
32,703800,RENT,14,MEDICAL,D,12000,15.33,0.01,Y,9,1
32,64000,RENT,1,EDUCATION,D,4200,11.6,0.07,Y,5,1
36,170000,MORTGAGE,13,VENTURE,A,25000,7.51,0.15,N,13,0
27,60000,MORTGAGE,3,EDUCATION,A,5075,5.99,0.08,N,8,0
37,47000,MORTGAGE,4,PERSONAL,A,7000,11.6,0.15,N,11,0
23,47840,RENT,7,MEDICAL,B,12000,12.69,0.25,N,4,0
24,30000,MORTGAGE,8,HOMEIMPROVEMENT,C,5000,13.48,0.17,Y,2,1
31,125004,RENT,13,VENTURE,B,24000,9.25,0.19,N,8,0
27,31500,RENT,10,DEBTCONSOLIDATION,C,6000,12.84,0.19,N,8,1
45,61000,MORTGAGE,2,DEBTCONSOLIDATION,C,11600,13.48,0.19,N,11,0
23,49000,MORTGAGE,7,EDUCATION,C,4000,13.99,0.08,N,3,0
21,14400,OWN,4,VENTURE,C,6250,14.72,0.43,N,2,1
38,65000,RENT,6,PERSONAL,C,7500,12.29,0.12,Y,13,0
32,48000,OWN,5,EDUCATION,A,3000,5.79,0.06,N,7,0
22,35000,MORTGAGE,6,PERSONAL,C,7500,11.34,0.21,Y,2,0
24,50000,MORTGAGE,5,PERSONAL,A,6000,6.17,0.12,N,2,0
23,38000,RENT,1,MEDICAL,A,5200,7.88,0.14,N,3,0
31,60000,MORTGAGE,5,PERSONAL,A,17000,8.9,0.28,N,8,0
