id,Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction
104938,Female,disloyal Customer,29,Business travel,Business,1180,2,2,2,1,4,2,4,4,4,5,5,3,5,4,33,33,neutral or dissatisfied
24496,Male,Loyal Customer,16,Personal Travel,Eco,547,3,5,2,1,1,2,1,1,4,3,4,3,5,1,1,8,neutral or dissatisfied
37596,Female,Loyal Customer,18,Business travel,Business,1901,4,3,3,3,4,4,4,4,2,4,3,1,4,4,0,0,neutral or dissatisfied
1971,Female,Loyal Customer,36,Personal Travel,Eco,351,1,4,2,3,3,2,4,3,3,2,4,5,4,3,6,9,neutral or dissatisfied
32938,Female,Loyal Customer,60,Personal Travel,Eco,101,3,4,3,3,3,4,4,3,3,3,3,3,3,5,0,2,neutral or dissatisfied
36310,Male,disloyal Customer,24,Business travel,Eco,187,4,1,4,3,1,4,1,1,3,5,2,2,2,1,0,11,neutral or dissatisfied
21338,Female,disloyal Customer,25,Business travel,Eco,761,2,3,3,1,3,3,1,3,3,2,2,2,4,3,0,0,neutral or dissatisfied
24639,Female,Loyal Customer,68,Business travel,Eco Plus,666,5,3,3,3,3,1,4,5,5,5,5,5,5,5,26,12,satisfied
51791,Female,Loyal Customer,55,Personal Travel,Eco,370,3,3,3,2,5,3,5,3,3,3,3,2,3,3,7,16,neutral or dissatisfied
89000,Female,Loyal Customer,62,Personal Travel,Eco Plus,1199,1,5,1,2,4,4,1,5,5,1,5,1,5,4,3,1,neutral or dissatisfied
47372,Male,Loyal Customer,28,Business travel,Business,2024,4,4,2,4,5,5,5,5,2,5,2,3,4,5,0,0,satisfied
68728,Female,Loyal Customer,75,Business travel,Eco Plus,175,4,2,2,2,5,4,1,4,4,4,4,3,4,5,0,0,satisfied
122215,Female,disloyal Customer,23,Business travel,Business,541,4,1,4,4,3,4,5,3,4,3,5,3,4,3,0,0,satisfied
122055,Female,Loyal Customer,42,Business travel,Business,185,2,2,2,2,3,5,5,4,4,4,4,4,4,4,0,0,satisfied
110548,Female,Loyal Customer,60,Business travel,Business,2005,3,2,3,3,5,4,5,4,4,4,4,3,4,3,0,0,satisfied
56223,Female,Loyal Customer,38,Business travel,Eco,1608,2,4,2,2,2,2,2,4,5,3,3,2,3,2,138,132,neutral or dissatisfied
50584,Female,Loyal Customer,22,Personal Travel,Eco,86,1,4,1,1,4,1,5,4,3,5,5,4,4,4,1,4,neutral or dissatisfied
78229,Female,Loyal Customer,32,Personal Travel,Eco,153,4,2,4,3,4,4,3,4,2,4,3,3,3,4,0,0,satisfied
12394,Male,Loyal Customer,34,Business travel,Eco,201,3,4,4,4,3,3,3,3,2,2,4,3,4,3,3,0,neutral or dissatisfied
72670,Male,Loyal Customer,50,Personal Travel,Eco,964,1,4,1,1,2,1,2,2,3,4,4,5,5,2,0,0,neutral or dissatisfied
56191,Female,Loyal Customer,39,Personal Travel,Eco,1400,3,4,3,2,3,3,3,3,4,3,4,5,4,3,1,4,neutral or dissatisfied
17709,Male,Loyal Customer,39,Personal Travel,Eco,311,4,4,4,4,1,4,1,1,3,2,4,4,5,1,0,0,satisfied
71163,Male,Loyal Customer,63,Personal Travel,Eco,646,1,3,2,2,5,2,5,5,3,1,3,5,1,5,6,0,neutral or dissatisfied
36826,Male,Loyal Customer,41,Business travel,Business,369,1,1,1,1,1,1,1,3,3,3,3,1,3,4,0,0,satisfied
13662,Female,Loyal Customer,54,Business travel,Business,3928,4,4,2,4,2,3,2,4,4,4,4,1,4,4,0,0,satisfied
91583,Male,Loyal Customer,59,Personal Travel,Eco,1123,3,5,3,4,4,3,1,4,5,5,4,4,5,4,15,13,neutral or dissatisfied
129095,Male,Loyal Customer,55,Business travel,Business,2342,5,5,5,5,4,5,4,4,4,4,4,5,4,4,5,1,satisfied
11517,Male,Loyal Customer,10,Personal Travel,Eco Plus,201,2,4,2,4,5,2,5,5,2,4,3,4,4,5,0,0,neutral or dissatisfied
82925,Male,Loyal Customer,42,Business travel,Business,594,3,3,3,3,4,4,5,4,4,4,4,3,4,5,0,0,satisfied
19,Female,Loyal Customer,11,Personal Travel,Eco,853,3,5,3,2,5,3,5,5,3,2,4,5,5,5,0,0,neutral or dissatisfied
47969,Male,Loyal Customer,45,Personal Travel,Eco,329,1,1,1,3,3,1,3,3,4,1,3,1,3,3,6,34,neutral or dissatisfied
98465,Male,disloyal Customer,38,Business travel,Business,210,3,3,3,4,1,3,1,1,5,2,5,3,5,1,0,0,neutral or dissatisfied
56721,Male,Loyal Customer,24,Personal Travel,Eco,1085,2,4,2,3,1,2,1,1,3,4,4,4,5,1,0,0,neutral or dissatisfied
86444,Female,Loyal Customer,26,Business travel,Eco,762,2,2,2,2,2,2,1,2,3,5,4,3,3,2,0,0,neutral or dissatisfied
129664,Male,Loyal Customer,40,Business travel,Business,2208,2,2,2,2,2,4,4,5,5,5,5,3,5,4,0,2,satisfied
11783,Female,Loyal Customer,61,Personal Travel,Eco,395,2,4,2,1,1,5,2,1,1,2,1,2,1,3,80,96,neutral or dissatisfied
67581,Female,Loyal Customer,49,Business travel,Business,1431,4,1,4,4,3,5,4,5,5,5,5,3,5,3,0,0,satisfied
102085,Male,Loyal Customer,45,Business travel,Business,391,4,4,4,4,3,5,4,4,4,4,4,5,4,3,0,0,satisfied
92597,Female,Loyal Customer,9,Business travel,Eco,2218,2,5,5,5,2,2,3,2,2,4,4,4,4,2,34,29,neutral or dissatisfied
63545,Male,Loyal Customer,60,Personal Travel,Eco,1009,4,2,4,3,3,4,3,3,2,4,3,1,3,3,0,0,satisfied
844,Male,Loyal Customer,52,Business travel,Business,1959,4,4,4,4,3,5,4,4,4,4,4,4,4,3,0,0,satisfied
16342,Male,Loyal Customer,23,Business travel,Eco Plus,602,2,5,5,5,2,2,1,2,3,4,4,4,4,2,21,44,neutral or dissatisfied
24278,Female,Loyal Customer,46,Personal Travel,Eco,170,1,5,1,2,2,5,4,4,4,1,4,3,4,3,0,0,neutral or dissatisfied
29760,Female,Loyal Customer,53,Business travel,Business,3058,3,3,3,3,4,4,4,3,3,3,3,4,3,5,0,0,satisfied
63088,Female,Loyal Customer,44,Business travel,Business,2178,5,5,5,5,4,5,5,5,5,5,5,5,5,4,0,0,satisfied
128472,Male,Loyal Customer,43,Personal Travel,Eco,621,1,5,1,5,1,1,1,1,5,1,1,2,1,1,0,0,neutral or dissatisfied
128902,Female,Loyal Customer,61,Personal Travel,Eco,2454,3,5,3,3,3,1,1,3,3,5,4,1,4,1,0,0,neutral or dissatisfied
103814,Female,Loyal Customer,35,Business travel,Business,3533,4,4,4,4,5,5,5,4,4,5,4,3,4,3,0,0,satisfied
101211,Female,Loyal Customer,52,Personal Travel,Eco,1090,3,5,3,2,2,2,3,2,2,3,2,5,2,2,35,56,neutral or dissatisfied
97008,Male,Loyal Customer,26,Personal Travel,Eco,883,3,2,3,4,3,3,3,3,4,1,4,3,3,3,4,7,neutral or dissatisfied
71366,Male,Loyal Customer,32,Business travel,Business,2962,1,1,4,1,5,5,5,5,4,5,5,5,4,5,5,0,satisfied
10449,Female,Loyal Customer,35,Business travel,Business,3562,2,2,2,2,3,5,4,5,5,5,5,5,5,3,0,0,satisfied
122084,Male,Loyal Customer,56,Personal Travel,Eco,130,3,0,0,3,3,0,3,3,2,4,5,3,4,3,0,0,neutral or dissatisfied
89440,Female,Loyal Customer,54,Personal Travel,Eco,134,2,5,2,5,5,4,2,5,5,2,5,4,5,3,2,0,neutral or dissatisfied
41087,Male,Loyal Customer,32,Business travel,Business,3411,3,3,3,3,5,5,5,5,3,1,2,1,3,5,0,0,satisfied
35260,Female,Loyal Customer,48,Business travel,Business,2859,1,4,4,4,3,2,2,1,1,1,1,4,1,1,0,39,neutral or dissatisfied
80997,Male,Loyal Customer,23,Personal Travel,Eco,297,2,5,2,4,5,2,5,5,5,5,5,4,5,5,31,19,neutral or dissatisfied
110388,Male,disloyal Customer,25,Business travel,Eco,883,4,4,4,3,2,4,2,2,1,2,3,1,4,2,0,9,neutral or dissatisfied
33420,Male,Loyal Customer,52,Business travel,Eco,2355,2,2,2,2,2,2,2,2,2,3,4,2,3,2,0,40,neutral or dissatisfied
9649,Female,disloyal Customer,59,Business travel,Business,212,5,5,5,4,5,5,5,5,5,3,5,3,4,5,8,7,satisfied
36258,Male,disloyal Customer,27,Business travel,Eco,612,1,4,1,3,5,1,1,5,3,5,4,4,4,5,0,0,neutral or dissatisfied
57999,Male,Loyal Customer,43,Business travel,Eco,1943,4,2,2,2,4,4,4,4,3,2,2,3,1,4,4,20,neutral or dissatisfied
70073,Male,disloyal Customer,52,Business travel,Eco,550,4,3,4,3,3,4,3,3,1,5,3,3,4,3,0,0,neutral or dissatisfied
38413,Male,Loyal Customer,55,Business travel,Business,2929,3,3,3,3,5,1,4,4,4,4,4,4,4,3,0,0,satisfied
10279,Male,Loyal Customer,41,Business travel,Business,3126,2,2,2,2,4,4,5,5,5,5,5,4,5,5,7,9,satisfied
89336,Female,Loyal Customer,51,Business travel,Business,1541,2,2,2,2,5,4,5,5,5,5,5,3,5,3,19,0,satisfied
84941,Male,Loyal Customer,43,Personal Travel,Eco,547,1,3,1,4,3,1,3,3,2,3,2,2,4,3,20,17,neutral or dissatisfied
80884,Male,disloyal Customer,44,Business travel,Business,692,4,4,4,2,1,4,1,1,4,3,5,4,5,1,0,0,neutral or dissatisfied
127154,Male,Loyal Customer,58,Personal Travel,Eco,338,2,1,1,4,1,1,1,1,1,2,3,1,3,1,0,0,neutral or dissatisfied
56990,Female,Loyal Customer,41,Personal Travel,Eco,2454,4,2,3,3,1,3,1,1,2,1,2,2,3,1,1,0,satisfied
14534,Female,Loyal Customer,78,Business travel,Eco,299,4,1,1,1,3,3,3,4,4,4,4,1,4,1,81,69,neutral or dissatisfied
129233,Female,Loyal Customer,53,Business travel,Business,1903,3,3,3,3,3,5,5,5,5,5,5,3,5,5,0,0,satisfied
38137,Female,Loyal Customer,51,Personal Travel,Eco,1121,5,5,5,3,4,3,4,5,5,5,1,4,5,4,0,0,satisfied
108349,Male,Loyal Customer,32,Business travel,Eco,1750,2,2,2,2,2,2,2,2,4,1,2,2,4,2,7,13,neutral or dissatisfied
9111,Male,Loyal Customer,25,Business travel,Business,3152,3,4,4,4,3,3,3,3,4,5,4,2,4,3,0,16,neutral or dissatisfied
114161,Male,Loyal Customer,42,Business travel,Business,850,5,5,5,5,3,4,5,4,4,4,4,3,4,4,0,0,satisfied
52172,Male,Loyal Customer,56,Business travel,Eco,425,4,1,1,1,4,4,4,4,3,3,4,2,4,4,0,0,satisfied
62540,Male,disloyal Customer,27,Business travel,Business,1744,1,1,1,1,2,1,3,2,4,4,4,5,5,2,35,6,neutral or dissatisfied
82802,Female,Loyal Customer,46,Business travel,Business,3123,2,2,2,2,2,4,4,4,4,4,4,3,4,4,2,0,satisfied
25982,Male,Loyal Customer,35,Business travel,Eco,577,3,3,3,3,3,3,3,3,1,2,5,1,2,3,2,0,satisfied
11338,Female,Loyal Customer,53,Personal Travel,Eco,163,2,5,2,4,1,3,2,4,4,2,4,3,4,5,0,0,neutral or dissatisfied
60094,Female,disloyal Customer,29,Business travel,Business,1012,4,4,4,2,2,4,5,2,4,5,5,5,4,2,0,4,satisfied
69566,Male,Loyal Customer,59,Business travel,Business,2586,1,3,3,3,1,1,1,1,1,4,3,1,4,1,83,116,neutral or dissatisfied
65047,Male,Loyal Customer,43,Personal Travel,Eco,190,1,3,1,4,4,1,4,4,3,4,4,2,5,4,2,36,neutral or dissatisfied
2371,Male,Loyal Customer,69,Business travel,Eco Plus,925,3,4,4,4,3,3,3,3,3,1,3,3,4,3,0,4,neutral or dissatisfied
11422,Male,Loyal Customer,42,Business travel,Business,2298,2,2,2,2,4,5,5,5,5,5,4,3,5,5,0,0,satisfied
54154,Female,Loyal Customer,31,Business travel,Business,1400,3,3,3,3,4,4,4,4,5,5,1,1,1,4,1,0,satisfied
16626,Female,Loyal Customer,29,Business travel,Eco Plus,1008,3,2,2,2,3,3,3,3,3,2,4,3,3,3,21,27,neutral or dissatisfied
35732,Male,Loyal Customer,25,Personal Travel,Eco Plus,2475,1,4,1,4,1,5,5,3,2,3,3,5,3,5,27,13,neutral or dissatisfied
107231,Female,disloyal Customer,9,Business travel,Eco,583,1,3,1,4,3,1,2,3,2,5,3,3,3,3,0,0,neutral or dissatisfied
53544,Female,Loyal Customer,60,Personal Travel,Eco Plus,2419,2,5,1,4,1,1,1,3,2,3,4,1,3,1,0,0,neutral or dissatisfied
112055,Female,Loyal Customer,41,Business travel,Business,1754,2,2,2,2,5,4,4,5,5,5,5,4,5,4,13,0,satisfied
65677,Male,Loyal Customer,15,Personal Travel,Eco,1021,4,3,4,3,3,4,3,3,3,1,4,2,3,3,53,49,satisfied
73774,Female,Loyal Customer,45,Personal Travel,Eco,192,1,5,1,4,4,4,4,1,1,1,1,4,1,3,0,0,neutral or dissatisfied
58737,Male,Loyal Customer,53,Business travel,Business,1012,5,5,5,5,4,4,4,5,5,4,5,4,3,4,175,174,satisfied
6645,Male,Loyal Customer,44,Business travel,Business,2589,5,5,5,5,5,4,4,4,4,4,4,3,4,5,6,3,satisfied
39704,Female,Loyal Customer,37,Business travel,Eco,162,5,4,4,4,5,5,5,5,5,5,4,2,5,5,0,8,satisfied
116881,Female,disloyal Customer,27,Business travel,Business,370,4,4,4,5,1,4,1,1,3,3,5,4,4,1,0,0,satisfied
88307,Male,Loyal Customer,41,Business travel,Business,406,2,2,5,2,4,5,4,3,3,3,3,4,3,5,0,0,satisfied
113556,Male,Loyal Customer,41,Business travel,Eco,407,3,4,4,4,3,4,3,3,4,1,3,3,4,3,23,17,neutral or dissatisfied
77347,Female,disloyal Customer,26,Business travel,Business,590,0,0,0,3,1,0,5,1,5,4,5,5,5,1,0,0,satisfied
72360,Male,disloyal Customer,25,Business travel,Business,1017,5,0,5,3,3,5,3,3,5,3,4,3,5,3,0,0,satisfied
26707,Female,Loyal Customer,41,Personal Travel,Eco,270,0,4,0,4,3,0,3,3,3,2,5,3,5,3,0,0,satisfied
6246,Female,Loyal Customer,13,Personal Travel,Eco,413,2,4,2,4,2,2,2,2,4,1,3,1,4,2,4,1,neutral or dissatisfied
90906,Male,Loyal Customer,23,Business travel,Business,406,3,2,2,2,3,3,3,3,3,2,4,3,3,3,1,0,neutral or dissatisfied
45970,Male,Loyal Customer,31,Business travel,Business,3029,1,1,1,1,4,4,4,4,2,1,5,5,3,4,0,0,satisfied
37082,Male,Loyal Customer,56,Business travel,Business,2203,3,3,3,3,2,4,5,5,5,5,5,5,5,4,0,0,satisfied
91267,Male,Loyal Customer,45,Personal Travel,Eco,270,3,0,3,4,2,3,2,2,5,2,4,5,5,2,10,7,neutral or dissatisfied
60563,Female,Loyal Customer,9,Personal Travel,Eco Plus,862,2,5,2,5,4,2,4,4,3,4,5,3,4,4,0,0,neutral or dissatisfied
31973,Male,Loyal Customer,46,Business travel,Business,101,0,4,0,1,3,5,5,3,3,3,3,3,3,5,0,0,satisfied
26963,Male,Loyal Customer,35,Business travel,Business,2768,1,1,1,1,5,2,2,5,5,5,5,5,5,3,0,13,satisfied
113636,Female,Loyal Customer,42,Personal Travel,Eco,258,4,4,4,1,3,3,2,4,4,4,4,5,4,5,0,0,neutral or dissatisfied
47546,Male,Loyal Customer,60,Business travel,Eco Plus,588,3,3,3,3,3,3,3,3,3,4,4,4,4,3,0,0,neutral or dissatisfied
37579,Female,Loyal Customer,37,Business travel,Eco,610,2,3,3,3,2,2,2,4,2,3,3,2,2,2,161,155,neutral or dissatisfied
41403,Female,disloyal Customer,26,Business travel,Eco,563,4,0,4,5,4,4,4,4,1,5,4,3,5,4,0,0,satisfied
47006,Female,Loyal Customer,27,Personal Travel,Eco Plus,776,2,1,2,2,4,2,4,4,4,3,2,1,2,4,6,10,neutral or dissatisfied
65698,Male,Loyal Customer,45,Personal Travel,Business,1061,1,4,1,2,5,5,4,2,2,1,2,3,2,4,0,0,neutral or dissatisfied
37977,Male,Loyal Customer,54,Business travel,Business,2890,5,5,4,5,4,4,5,5,5,5,5,4,5,4,16,1,satisfied
59821,Female,Loyal Customer,16,Personal Travel,Business,937,3,5,3,4,5,3,5,5,1,3,5,4,4,5,1,0,neutral or dissatisfied
44457,Female,disloyal Customer,47,Business travel,Eco Plus,802,2,2,2,4,2,2,2,2,2,4,4,1,3,2,0,0,neutral or dissatisfied
48480,Female,Loyal Customer,23,Business travel,Business,776,1,1,1,1,4,4,4,4,5,2,1,3,1,4,1,2,satisfied
86149,Female,Loyal Customer,49,Business travel,Business,3910,1,1,1,1,2,5,4,4,4,4,4,4,4,4,0,0,satisfied
60613,Female,Loyal Customer,22,Personal Travel,Eco,991,2,5,2,1,5,2,5,5,4,3,5,5,4,5,1,0,neutral or dissatisfied
24605,Male,Loyal Customer,21,Business travel,Business,666,4,4,4,4,3,3,3,3,4,5,1,4,3,3,57,53,satisfied
16987,Female,Loyal Customer,42,Personal Travel,Eco,610,3,4,3,2,1,3,4,3,3,3,3,4,3,1,0,0,neutral or dissatisfied
64155,Male,Loyal Customer,43,Business travel,Business,3396,4,4,4,4,2,4,5,4,4,4,4,5,4,4,0,0,satisfied
93768,Female,disloyal Customer,20,Business travel,Eco,368,0,0,0,1,3,0,3,3,4,2,5,3,4,3,20,15,satisfied
85963,Female,Loyal Customer,41,Business travel,Business,447,4,4,4,4,5,4,4,3,3,4,3,5,3,4,0,4,satisfied
8993,Female,Loyal Customer,49,Business travel,Business,297,5,5,5,5,5,4,5,5,5,5,5,5,5,5,0,0,satisfied
115443,Male,Loyal Customer,42,Business travel,Business,2023,3,3,3,3,4,4,4,3,3,3,3,1,3,4,51,51,neutral or dissatisfied
40173,Female,Loyal Customer,52,Business travel,Business,3042,2,4,2,2,1,5,5,4,4,4,4,4,4,2,0,0,satisfied
106386,Female,Loyal Customer,55,Business travel,Eco,488,1,5,5,5,1,4,4,1,1,1,1,3,1,3,77,70,neutral or dissatisfied
68096,Female,Loyal Customer,46,Business travel,Business,3743,5,5,4,5,5,5,5,5,5,5,5,4,5,5,0,0,satisfied
25014,Male,disloyal Customer,26,Business travel,Eco,907,3,3,3,2,5,3,4,5,3,1,1,1,4,5,7,2,neutral or dissatisfied
31405,Male,Loyal Customer,30,Business travel,Business,1546,2,3,3,3,2,2,2,2,4,2,4,1,4,2,0,4,neutral or dissatisfied
81277,Male,Loyal Customer,53,Business travel,Eco,1020,4,2,2,2,5,4,5,5,3,1,4,4,3,5,108,89,neutral or dissatisfied
125544,Female,Loyal Customer,33,Business travel,Business,226,5,5,5,5,2,5,4,5,5,5,5,5,5,3,0,0,satisfied
70051,Female,Loyal Customer,18,Personal Travel,Eco,583,2,4,2,5,1,2,1,1,4,4,4,3,5,1,0,1,neutral or dissatisfied
30447,Male,Loyal Customer,31,Business travel,Business,1956,2,2,2,2,3,3,3,3,3,5,3,3,1,3,0,0,satisfied
110609,Male,Loyal Customer,32,Business travel,Eco Plus,488,2,2,2,2,2,2,2,2,3,3,3,4,3,2,12,4,neutral or dissatisfied
56470,Female,Loyal Customer,26,Personal Travel,Eco Plus,719,2,5,2,4,5,2,5,5,3,2,4,3,5,5,15,0,neutral or dissatisfied
113976,Female,disloyal Customer,38,Business travel,Business,1844,2,2,2,3,3,2,3,3,5,4,4,4,5,3,0,0,satisfied
43102,Male,Loyal Customer,28,Personal Travel,Eco,192,1,4,1,4,1,5,5,5,3,4,5,5,4,5,152,149,neutral or dissatisfied
107381,Female,disloyal Customer,37,Business travel,Business,725,3,3,3,3,5,3,5,5,5,5,5,3,5,5,60,60,neutral or dissatisfied
31645,Female,Loyal Customer,42,Business travel,Eco,846,4,3,3,3,3,2,4,4,4,4,4,2,4,1,0,0,satisfied
102165,Female,Loyal Customer,40,Business travel,Business,226,0,0,0,3,5,5,5,5,5,5,5,5,5,4,4,0,satisfied
44728,Female,Loyal Customer,65,Personal Travel,Eco,67,3,1,0,1,1,2,2,5,5,0,5,1,5,4,0,12,neutral or dissatisfied
18225,Male,disloyal Customer,18,Business travel,Business,235,4,0,4,4,3,4,4,3,4,3,4,1,4,3,44,87,neutral or dissatisfied
4925,Male,Loyal Customer,51,Personal Travel,Eco,1020,2,3,2,5,5,2,3,5,5,3,5,2,2,5,0,0,neutral or dissatisfied
65552,Male,Loyal Customer,60,Business travel,Business,3173,3,3,3,3,5,4,4,4,4,4,5,3,4,4,0,3,satisfied
106710,Female,Loyal Customer,54,Business travel,Eco Plus,516,3,1,1,1,4,3,4,3,3,3,3,3,3,3,0,0,neutral or dissatisfied
73519,Female,Loyal Customer,46,Business travel,Business,594,3,1,5,5,2,3,3,3,3,3,3,2,3,4,0,0,neutral or dissatisfied
13768,Female,Loyal Customer,52,Business travel,Business,525,5,5,5,5,4,5,5,4,4,4,4,3,4,4,0,0,satisfied
21686,Male,Loyal Customer,31,Business travel,Business,3374,4,1,4,4,2,2,2,2,3,2,5,3,4,2,0,0,satisfied
84070,Female,Loyal Customer,43,Business travel,Business,757,2,2,2,2,3,5,4,4,4,4,4,3,4,4,0,11,satisfied
43815,Male,disloyal Customer,32,Business travel,Business,174,1,1,1,3,4,1,4,4,5,4,5,5,4,4,0,0,neutral or dissatisfied
123560,Male,disloyal Customer,25,Business travel,Eco,1264,5,5,5,3,2,5,2,2,4,3,3,4,4,2,3,0,satisfied
42012,Female,Loyal Customer,38,Business travel,Eco,116,3,3,3,3,3,4,3,3,4,3,2,5,5,3,11,17,satisfied
113053,Female,Loyal Customer,16,Business travel,Business,2071,3,3,3,3,4,4,4,4,4,5,4,5,4,4,24,14,satisfied
31484,Female,Loyal Customer,56,Business travel,Business,2842,3,3,3,3,4,1,5,4,4,4,4,2,4,3,9,7,satisfied
97962,Female,Loyal Customer,12,Personal Travel,Eco,616,2,3,2,1,3,2,3,3,3,4,1,1,5,3,6,0,neutral or dissatisfied
119735,Male,Loyal Customer,27,Personal Travel,Eco,1430,1,4,1,4,5,1,5,5,5,4,3,5,5,5,0,0,neutral or dissatisfied
5844,Male,Loyal Customer,23,Business travel,Business,3780,3,3,3,3,4,4,4,4,3,2,4,5,5,4,0,0,satisfied
76004,Male,Loyal Customer,48,Business travel,Business,237,2,2,2,2,4,5,4,4,4,4,4,4,4,3,2,0,satisfied
121857,Female,disloyal Customer,22,Business travel,Eco,366,2,2,2,3,3,2,3,3,3,5,3,2,3,3,0,0,neutral or dissatisfied
116645,Female,Loyal Customer,37,Business travel,Business,3777,4,4,4,4,3,4,5,5,5,4,5,4,5,5,0,0,satisfied
34510,Female,Loyal Customer,39,Business travel,Eco,1521,1,4,4,4,1,1,1,1,1,5,4,2,4,1,21,21,neutral or dissatisfied
11957,Female,Loyal Customer,57,Business travel,Business,781,5,5,5,5,5,5,5,4,4,4,4,4,4,5,0,0,satisfied
40691,Male,Loyal Customer,27,Business travel,Business,3978,4,5,4,4,5,5,5,5,2,5,2,4,1,5,0,0,satisfied
66453,Female,Loyal Customer,37,Personal Travel,Eco,1217,2,1,2,3,5,2,5,5,3,2,4,2,3,5,3,1,neutral or dissatisfied
80814,Female,Loyal Customer,56,Business travel,Business,1529,4,1,2,2,1,2,3,4,4,4,4,2,4,2,63,58,neutral or dissatisfied
1494,Female,Loyal Customer,49,Business travel,Business,1766,4,1,2,2,1,4,4,4,4,3,4,4,4,3,51,61,neutral or dissatisfied
68733,Male,Loyal Customer,21,Personal Travel,Eco Plus,175,2,5,2,5,1,2,1,1,2,4,1,5,3,1,0,20,neutral or dissatisfied
82972,Male,Loyal Customer,39,Business travel,Business,1633,5,5,1,5,3,5,5,4,4,4,4,5,4,5,112,90,satisfied
65078,Male,Loyal Customer,48,Personal Travel,Eco,247,2,5,0,3,2,0,4,2,3,2,4,4,5,2,0,0,neutral or dissatisfied
18410,Male,Loyal Customer,14,Personal Travel,Eco,284,3,4,3,4,5,3,5,5,5,3,5,4,4,5,0,0,neutral or dissatisfied
67350,Male,Loyal Customer,8,Personal Travel,Eco,1471,2,4,2,1,3,2,3,3,4,4,3,5,4,3,0,0,neutral or dissatisfied
99464,Female,Loyal Customer,17,Business travel,Business,1704,2,2,2,2,2,2,2,2,4,1,4,3,4,2,0,0,neutral or dissatisfied
68116,Male,Loyal Customer,64,Personal Travel,Eco,813,3,2,3,2,4,3,1,4,2,3,1,3,2,4,18,16,neutral or dissatisfied
22197,Female,Loyal Customer,39,Personal Travel,Eco,565,0,4,1,3,3,1,1,3,4,2,5,4,5,3,0,0,satisfied
62188,Male,Loyal Customer,65,Business travel,Business,954,1,1,4,1,1,4,2,4,4,4,4,3,4,4,2,0,satisfied
18379,Male,Loyal Customer,45,Business travel,Eco,936,4,5,5,5,4,4,4,4,5,3,2,1,3,4,1,0,satisfied
104994,Male,Loyal Customer,9,Personal Travel,Eco,337,3,5,3,4,2,3,2,2,5,3,3,3,1,2,0,0,neutral or dissatisfied
14411,Male,Loyal Customer,29,Business travel,Business,3591,3,3,3,3,5,5,5,5,3,3,2,4,4,5,0,13,satisfied
5449,Female,disloyal Customer,49,Business travel,Business,265,2,2,2,1,2,5,3,5,2,4,4,3,5,3,124,150,neutral or dissatisfied
242,Male,disloyal Customer,38,Business travel,Business,719,4,4,4,5,1,4,1,1,5,5,4,4,4,1,0,0,neutral or dissatisfied
77252,Female,disloyal Customer,38,Business travel,Eco,1190,2,2,2,1,2,2,2,2,5,5,2,1,4,2,0,7,neutral or dissatisfied
127667,Female,Loyal Customer,28,Business travel,Business,2153,4,4,4,4,4,4,4,4,1,2,2,1,2,4,0,0,neutral or dissatisfied
66268,Female,Loyal Customer,67,Personal Travel,Eco,550,3,4,3,4,4,4,4,1,1,3,1,3,1,3,0,0,neutral or dissatisfied
4902,Female,Loyal Customer,52,Business travel,Business,3515,3,3,3,3,3,4,4,4,4,4,4,5,4,5,0,0,satisfied
33038,Male,Loyal Customer,34,Personal Travel,Eco,101,1,2,1,3,2,1,3,2,3,1,3,2,2,2,0,3,neutral or dissatisfied
95080,Female,Loyal Customer,66,Personal Travel,Eco,239,3,4,3,2,5,4,4,5,5,3,1,4,5,3,0,0,neutral or dissatisfied
43252,Male,Loyal Customer,38,Business travel,Eco,436,5,2,2,2,5,5,5,5,3,2,5,4,5,5,0,0,satisfied
10717,Female,Loyal Customer,55,Business travel,Business,429,2,2,2,2,3,5,5,5,5,5,5,3,5,5,0,0,satisfied
108616,Male,disloyal Customer,53,Personal Travel,Eco,813,3,4,3,3,5,3,5,5,1,5,4,4,4,5,0,0,neutral or dissatisfied
89137,Male,Loyal Customer,66,Business travel,Eco,1919,2,3,3,3,2,2,2,2,3,2,4,4,4,2,17,7,neutral or dissatisfied
78247,Female,disloyal Customer,61,Business travel,Eco Plus,259,3,3,3,4,5,3,5,5,2,1,4,2,3,5,0,0,neutral or dissatisfied
126335,Female,Loyal Customer,32,Personal Travel,Eco,650,1,4,1,4,5,1,5,5,1,5,4,4,4,5,1,0,neutral or dissatisfied
54655,Female,Loyal Customer,59,Business travel,Eco,854,1,3,3,3,3,4,4,1,1,1,1,2,1,1,6,0,neutral or dissatisfied
126612,Female,Loyal Customer,49,Personal Travel,Eco,1337,1,5,2,3,3,5,4,4,4,2,1,5,4,5,0,15,neutral or dissatisfied
66621,Female,Loyal Customer,57,Business travel,Business,802,5,4,4,4,1,2,3,5,5,4,5,4,5,4,0,0,neutral or dissatisfied
18754,Female,Loyal Customer,32,Personal Travel,Eco,1167,2,5,2,5,4,2,3,4,5,2,4,3,5,4,1,0,neutral or dissatisfied
